1914,Auxilia no crescimento de barba?,"Olá boa tarde, tudo bem? Nossa maior procuro é de mulheres para o crescimento dos cabelos e redução da queda, a Biotina é uma vitamina essencial para saúde dos cabelos, e teoricamente também da barba. Mas até hoje não tivemos nenhum retorno de homens que tenha comprado para essa finalidade. Caso queira experimentar, ficaremos felizes em atende-lo :-). Ficamos à disposição."
1915,Obrigada se Deus abençoe ¿,"A gente que agradece, um abraço e se cuide."
1916,Obrigada se Deus abençoe ¿,"A gente que agradece, um abraço e se cuide."
1917,"Ata, eu efetuei a compra e por enquanto estou acostumando pois o meu organismo ja recebia outro tipo de biotina agora é acostumar com essa ,desde já obrigada a equipe.","A gente que agradece, não se preocupe pois a nossa Biotina é de excelente qualidade. Ficaremos a sua disposição caso tenha mais alguma dúvida. Um abraço e se cuide."
1918,Olá boa tarde com quantos dias a biotina faz o efeito ??,"Olá boa tarde, tudo bem? Os resultados variam muito de pessoa para pessoa, temos clientes que tiveram resultados mais rápidos e outras demoraram um pouco mais. No geral é recomendado você tomar pelo menos 1 mês para poder os resultados que a Biotina é capaz de oferecer. Experimente ;-)."
1919,"Olá bom dia, gostaria de saber se alguém da biotina vcs tem maca peruana?","Olá bom dia, por enquanto não temos a Maçã Peruana, infelizmente. :-(. Ficamos à disposição."
1920,É original. E 3 pôr esse valor ??,"Olá boa noite, tudo bem? Sim é original e de total confiança. Isso mesmo esse valor é pelo 3 frascos. Experimente ;-). Ficamos à disposição."
1921,Me tirem só mais 1 dúvida a validade é pra quando ?,Olá... A validade desse lote é 03/2022. Ficamos à disposição.
1922,"Pronto , irei fazer o pedido.","Ficamos no aguardo, muito obrigado. Um abraço e se cuide."
1923,Serve pra homem tb?,"Olá bom dia, serve sim! Normalmente a procura maior é por mulheres, mas os resultados para homens teoricamente são os mesmo, mas sinceramente não temos muitos clientes homens para que possamos saber os resultados, normalmente o retorno positivos são da nossa maioria de clientes que são mulheres. Mas você pode experimentar ;-). Ficamos à disposição."
1924,Boa noite esse valor vem 3 frascos,"Olá boa noite, tudo bem? Isso mesmo o valor é pelo 3 frascos. Experimente ;-). Ficamos à disposição."
1925,Não tem em pó?,"Não temos, somente em cápsulas gelatinosas. Ficamos à disposição."
1926,A cápsula é gelatinosa ou em pó?,"Olá boa tarde, tudo bem? A cápsula é gelatinosa. Experimente ;-). Ficamos à disposição."
1927,"Obrigado, fiz compro demais 1 produto para testar , mas qualquer duvida tiro no chat assim que o ML liberar.. abracos",Muito obrigado pela compra. Um abraço.
1928,"Boa fiz tarde fiz a compra depois vai aparecer no seu sistema, gostaria de saber qual validade do lote",Que bom ;-). A validade desse lote é 03/2022. Ficamos à disposição. Um abraço e se cuide.
1929,"Olá. Não entendi, no anuncio diz 250mg, no rotulo 400mg e na foto que vc postou 30mg de Biotina? Conseguiria me esclarecer, por gentileza. Obrigada","Olá boa tarde, tudo bem? Essa diferença de valores de 250mg para 400mg no valor de 400mg incluí todos os componentes que compõe a cápsula incluindo o peso da própria cápsula, água purificada e gelatina umectante por exemplo. Por isso os 2 valores, por exigência da Anvisa deve ser mostrado os 2 valores no rótulo. Espero ter esclarecido suas dúvidas, ficamos à disposição."
1930,assim,Ficamos à disposição. Um abraço.
1931,esta vitamina ela e boa para os oso,"Os benefícios da Biotina é focada na saúde dos cabelos, unhas e pele entre outros benefícios, para os ossos não. Ficamos à disposição."
1932,"amigo queria esse gaba, com indol 3 carbinol, saw palmeto,ashwaganda vc cria um anuncio pra mim ai e o frete é grátis ?","Bom dia, tudo bom?? Devido à alguns motivos, não estamos mais montando anúncios para compra única. Att. Luana"
1933,Boa noite! Quanto ficaria o GABA 750mg com 240 caps?? E L TEANINA 500mg com 240 caps?,
1934,"ola,,,vc tem algo p passar no rosto para melasma?","Boa tarde, tudo bom?? Temos sim!! Segue link: https://produto.mercadolivre.com.br/MLB-1163832863-serum-clareador-vitamina-c-20-melavoid-3-30ml-_JM?quantity=1&variation=31786929902 No aguardo. Att. Luana"
1935,Boa tarde vcs tbm manipulam esse remédio Topiramato 50mg Oxcarbamazepina 600mg???,"Bom dia, tudo bom?? Não trabalhamos com estes componentes por esta plataforma. Att. Luana"
1938,"Ele reduz a ansiedade,serve como calmante ??",
1940,Não consigo efetuar a compra,Olá! Pedimos desculpas pela demora em responder sua solicitação. Estamos retomando o atendimento para as perguntas aqui do mercado livre. Você ainda deseja obter resposta da sua dúvida? Att. Luana
1941,Ele reduz a ansiedade serve como calmamente,Olá! Pedimos desculpas pela demora em responder sua solicitação. Estamos retomando o atendimento para as perguntas aqui do mercado livre. Você ainda deseja obter resposta da sua dúvida? Att. Luana
1942,"Bom dia, Tem Melatonina de 3MG?",Olá! Pedimos desculpas pela demora em responder sua solicitação. Estamos retomando o atendimento para as perguntas aqui do mercado livre. Você ainda deseja obter resposta da sua dúvida? Att. Luana
1943,"Quero comprar com vc ,Mas preciso que me responde",Olá! Pedimos desculpas pela demora em responder sua solicitação. Estamos retomando o atendimento para as perguntas aqui do mercado livre. Você ainda deseja obter resposta da sua dúvida? Att. Luana
1944,quanto fica o gaba e o 5htp 60 caps faz um link para mim por favor para ver se compensa o frete,Olá! Pedimos desculpas pela demora em responder sua solicitação. Estamos retomando o atendimento para as perguntas aqui do mercado livre. Você ainda deseja obter resposta da sua dúvida? Att. Luana
1945,Ele reduz a ansiedade mesmo?se eu comprar quando chega em.saquarema 28995605,Olá! Pedimos desculpas pela demora em responder sua solicitação. Estamos retomando o atendimento para as perguntas aqui do mercado livre. Você ainda deseja obter resposta da sua dúvida? Att. Luana
1946,Boa noite. Gostaria de saber os excipientes pois sou intolerante à lactose.,Olá! Pedimos desculpas pela demora em responder sua solicitação. Estamos retomando o atendimento para as perguntas aqui do Mercado Livre. Você ainda deseja obter resposta da sua dúvida? Att. Luana
1947,"Voces manipulam Diidroergocristina (mesilato) 6mg, Ginci Biloba 120mg. Se sim qual o valor",Olá! Pedimos desculpas pela demora em responder sua solicitação. Estamos retomando o atendimento para as perguntas aqui do Mercado Livre. Você ainda deseja obter resposta da sua dúvida? Att. Luana
1948,Algum estu DF o científico que comprova melhora do zumbido nos ouvidos..??,Olá! Pedimos desculpas pela demora em responder sua solicitação. Estamos retomando o atendimento para as perguntas aqui do mercado livre. Você ainda deseja obter resposta da sua dúvida? Att. Luana
1949,100 fica quanto?,Olá! Pedimos desculpas pela demora em responder sua solicitação. Estamos retomando o atendimento para as perguntas aqui do mercado livre. Você ainda deseja obter resposta da sua dúvida? Att. Luana
1950,Boa noite ! Tem Gaba com mais cápsulas ?,Olá! Pedimos desculpas pela demora em responder sua solicitação. Estamos retomando o atendimento para as perguntas aqui do mercado livre. Você ainda deseja obter resposta da sua dúvida? Att. Luana
1951,Qual a validade..,"Bom dia, tudo bom?? A validade é de 06 meses a partir da data de manipulação. No aguardo. Att. Luana"
1952,"Vcs manipulam orlistat,iombina ?","Boa tarde, tudo bom?? Não comercializamos estes produtos por este canal. No aguardo. At. Luana"
1953,Same 50mg+silicio organico 20mg +5omg acido hiarionico + 30mcg k2. +b6 5mg qual valor 180 capsulas,"Bom dia, tudo bom?? Qual seria o silício orgânico em questão? No aguardo. Att. Luana"
1954,Bom dia não tô conseguindo dormi um amigo recomendo esse gaba ele funciona rápido,"Bom dia, tudo bom?? Desculpe-nos a demora em responder. Você pode optar pelo composto calmante natural. Segue link: https://produto.mercadolivre.com.br/MLB-952715934-composto-calmante-60-caps-melissapassifloravaleriana-_JM?quantity=1&variation=32232339405 No aguardo. Att. Luana"
1955,Eu tb quero de 500mg tem como manipular é o valor?,"Bom dia, tudo bom?? Gostaria de quantas cápsulas? No aguardo. Att. Luana"
1956,"Olá amigo, por favor ,quero o gaba de 500mg, como o dr Uronal ensinou,dizei- me o preço, pote com 120cáps de 500mg,tomar 1x ao dia ,antes de deitar, também de 180cáps, Obrigado.","Bom dia, tudo bom?? Desculpe-nos a demora Temos sim!! Fica R$105,70 120 cápsulas e 153,8 R$180 cápsulas. No aguardo. Att. Luana"
1957,"Ocorre que nao encontrei de vocês esses dois produtos. E sendo de vendedor diferente cobra frete igual. Voces tem o gaba e a mucuna 400mg, 60 capsupas?",Bom dia. Qual seria a concentração do gaba? No aguardo. Att. Luan
1958,Consegue me mandar um link com a mucuna e o gaba juntos? Pra eu naobter que pagar dois fretes,"Bom dia, tudo bom?? O mercado livre já disponibiliza das vendas de carrinho para economizar no frete!! Qualquer dúvida estaremos à disposição!! Att. Luana"
1959,VOU PAGAR AMANHA POR BOLETO OK? OBGD,"Bom dia, tudo bom?? Obrigada pela compra!! Att. Luana"
1960,Boa tarde manipulam ioibina 5mg 60 caps,"Bom dia, tudo bom?? Não podemos comercializar este produto por este canal. No aguardo. Att. Luana"
1961,Tem L triptofano de 250 mg e de 500 mg?,"Boa tarde, tudo bom?? Temos ambas as concentrações. Em qual gostaria e quantidade de cápsulas? No aguardo. Att. Luana"
1962,Acho que de 200 mg,Boa tarde. Segue link: https://produto.mercadolivre.com.br/MLB-906286696-cafeina-210-mg-120-capsulas-_JM No aguardo. Att. Luana
1963,Vc tem cafeína?,"Boa tarde, tudo bom?? Temos sim!! Gostaria de quantas cápsulas e em qual concentração? No aguardo. Att. Luana"
1964,Bom dia! você tem melatonina?,"Boa tarde, tudo bom?? Não podemos comercializar este produto por este canal. Att. Luana"
1965,Bom dia. Vcs tem o DHEA? De 25 e 50?,"Boa tarde, tudo bom? Não trabalhamos com este suplemento. No aguardo. Att. Luana"
1966,Quando fizer o link poste aqui. Obrigado,Bom dia. Qual seria as concentrações e quantidade de cápsulas de cada? No aguardo. Att. Luana
1967,vendem em outra plataforma?,Att. Luana
1968,vcs vendem em outra plataforma?,Boa tarde. Infelizmente não podemos passar dados de contato por este canal. Att. Luana
1969,vc tem tamoxifeno?,"Bom dia, tudo bom?? Não podemos comercializar este produto nesta plataforma. Att. Luana"
1970,Ok. Mas tem como fazer um link só para os dois produtos?,Bom dia. Tem sim!! No aguardo. Att. Luana
1971,"Olá, vc consegue colocar (GABA E 5-HTP) no mesmo pacote para pagar apenas um frete?","Boa tarde, tudo bom?? Caso queira, o mercado livre já disponibiliza das vendas de carrinho para pagar apenas um frete. No aguardo. Att. Luana"
1972,"Olá, vc consegue colocar (GABA E 5-HTP) no mesmo pacote para pagar apenas um frete?","Boa tarde, tudo bom?? Caso queira, o mercado livre já disponibiliza das vendas de carrinho para pagar apenas um frete. No aguardo. Att. Luana"
1973,Vcs manipulam ácido hialurônico 100mg ? Em cápsulas para serem ingeridas.,"Boa tarde, tudo bom? Qual seria a quantidade de cápsulas? No aguardo. Att. Luana"
2206,Boa tarde essa pulseira da nu invicta model no 18528,"Boa tarde amigo, serve perfeitamente aguardamos sua compra Obrigado!"
2407,"Ok, você consegue mandar para Minas gerais?",Boa noite. Sim e temos a pronta entrega.
1974,Bom dia. Serve como calmante e ansiedade ??,"Boa Tarde, tudo bem? Segue o link do suplemento para essa finalidade: https://produto.mercadolivre.com.br/MLB-952715934-composto-calmante-60-caps-melissapassifloravaleriana-_JM?quantity=1&variation=32232339405 . Att. Carolina - Farmacêutica"
1975,Tem como colocar metalonina junto na formulação?,"Bom dia, tudo bom? Não podemos comercializar este produto por este canal. No aguardo. Att. Luana"
1976,Qual a validade dele,"Boa tarde, tudo bom? 06 meses a partir da data de manipulação. No aguardo. Att. Luana"
1977,Qual a validade dele,"Boa tarde, tudo bom? 06 meses a partir da data de manipulação. No aguardo. Att. Luana"
1978,Qual a validade dele,"Boa tarde, tudo bom? 06 meses a partir da data de manipulação. No aguardo. Att. Luana"
1979,Qual a validade dele,"Boa tarde, tudo bom? 06 meses a partir da data de manipulação. No aguardo. Att. Luana"
1980,Qual a validade dele,"Boa tarde, tudo bom? 06 meses a partir da data de manipulação. No aguardo. Att. Luana"
1981,Qual a validade dele,"Boa tarde, tudo bom? 06 meses a partir da data de manipulação. No aguardo. Att. Luana"
1982,E aprova de agua?,
1983,Quanto fica o frete paraPaço do lumiar- Maranhão,
1984,"Bom dia, quanto fica o frete para Paço do lumiar",
1985,opa e 10 ou 12 que esta na caixa porque na caixa tem e 12 nao e 10 nao,
1986,boa noite a puseira deli e que tamanho,
1987,A final os relógios são masculinos ou femininos?,
1988,Se eu comprar hoje será enviado hoje mesmo?,
1989,Até compraria se estivesse como dividir sem juros,
1990,Os modelos vem todos masculinos?,
1991,O Valor dos Relógios são 138reais?,
1992,São dez Relógios ou dez caixas pôr esse valor?,
1993,Olá Boa noite!,
1994,Posso escolher os modelos??,
1995,Posso escolher os modelos??,
1996,Posso escolher os modelos??,
1997,Posso escolher os modelos??,
1998,"Olá, boa tarde Eu precisava somente do relógio, sem caixinha e sem bateria reserva. Precisava de uns 30 relógio, teria como?",
1999,Será que poderia por opção de dividir sem juros,
2000,Ainda disponíveis? Eles vem no primeiro estojo ou separados igual na ultima foto? As baterias duram quanto tempo aproximadamente e se consigo trocar posteriormente. Aguardo retorno!!,
2001,Os modelos são esses da foto São masculino?,
2002,Tem como eu abrir mão das caixas transparentes e você mandar uma estilo mostruário?,
2003,Pode escolher as cores? Obs já fiz o pedido.,
2004,Quais as cores,
2005,Boa noite tem estoque ainda Sao masculino,
2006,poderia me informar a marca dos relogios ?,
2007,Tem um link com 5 para me mandar?,
2008,"GENTE VOC¿S NÃO OLHAM?? JÁ FOI FEITO O PAGAMENTO, DESDE O DIA 28/04/2020!!! QUE MUNDO VOCÊS VIVEM?? JÁ MOSTRA AQUI VOCÊS QUE NÃO SABEM TRABALHAR!! PRESTEM MAIS ATENÇÃO!! O PAGAMENTO JÁ FOI FEITO E JA CONSTA AQUI NO MERCADO LIVRE!! QUERO MEU PRODUTO, POIS O PRAZO DE ENTREGA É DOIS DIAS!! E JÁ PASSOU MUITOS!!! CASO NÃO FOR ENVIADO IREI TOMAR MINHAS PROVIDÊNCIAS CONTRA VOCÊS!!! ESTÃO AVISADOS!!","ACREDITO QUE VOCÊ NÃO ESTEJA CONTANDO CORRETAMENTE A QUANTIDADE DE DIAS A PARTIR DA DATA DA COMPRA. SUA COMPENSAÇÃO BANCÁRIA FOI LIBERADA NA DATA DE ONTEM E COMO JÁ INFORMAMOS, ESTAMOS DENTRO DO PRAZO PARA FAZER A POSTAGEM DO PEDIDO. APÓS A POSTAGEM, PRECISARÁ ACOMPANHAR SEU PEDIDO PELO SEU CÓDIGO DE RASTREAMENTO, JÁ QUE O ENVIO É DE RESPONSABILIDADE DO MERCADO ENVIOS, JUNTAMENTE COM O MERCADO LIVRE. PRECISARÁ AGUARDAR NOSSO PRAZO EM DIAS ÚTEIS PARA FAZERMOS A POSTAGEM."
2009,Está enviando?,"boa tarde.. sim, faça sua oferta sem problemas!"
2010,"Ok. Eu já fiz a compra, quando será enviado meu produto?",Após a compensação bancária temos um prazo em dias úteis para fazer a postagem. Temos estoque.
2011,Ta entregando normal,Após a compensação bancária temos um prazo em dias úteis para fazer a postagem.
2012,Tem opção de escolha?,"este kit são relógios com pulseiras de silicones, enviamos nas cores conforme nosso estoque, a maioria das pulseiras na cor preto e modelos sortidos e até 2 coloridos!"
2013,Todos vem ja com a pilha e sao os kit com 10 esse preço mesmo ??,"sim, e enviamos + 10 baterias como brindes. 10 relógios por 138,95"
2014,Oi se fizer a compra vocês enviam conforme a foto que vem na descrição do anúncio?,"este kit são relógios com pulseiras de silicones, enviamos nas cores conforme nosso estoque, a maioria das pulseiras na cor preto e modelos sortidos e até 2 coloridos!"
2015,Qual o tamanho das pulseiras?,"as pulseiras são ajustáveis, servem para todos os diâmetros de pulso."
2016,Disse que oferece frete grátis mas não chega mas pagando o frete chega ne,"O frete grátis é para pedidos acima de 120,00 reais exceto norte e nordeste!"
2017,"Boa noite, a cor desses relógios costuma desbotar? Antes de enviar é conferido se os mesmos estão funcionando ? Eles vem exatamente como nas fotos do anuncio? desculpe por tantas perguntas é que gosto de fazer sempre bons negócios e testar novas mercadorias em meu empreendimento. desde já eu agradeço e aguardo sua resposta.","Boa noite.. todos os nossos produtos passam por criteriosa revisão antes de serem enviados, eles tem garantia de 30 dias caso tenha algum defeito de fabricação. Este kit são relógios com pulseiras de silicones, enviamos nas cores conforme nosso estoque, a maioria das pulseiras na cor preto e modelos sortidos e até 2 coloridos! Saudações e obrigado por entrar em contato!"
2018,Gostaria de link. para relógios femininos,"Olá, Saudações e obrigado por entrar em contato.. segue links: https://produto.mercadolivre.com.br/MLB-1105429892-kit-com-05-relogios-feminino-atacado-joias-foliado-caixa-_JM?quantity=1&variation=38428290172 https://produto.mercadolivre.com.br/MLB-1427625581-kit-c-05-relogio-feminino-luxo-atacadocaixabateria-_JM?quantity=1&variation=50215470277 https://produto.mercadolivre.com.br/MLB-1105446064-kit-05-relogios-feminino-esportivo-atacadocaixa-de-acrilico-_JM?quantity=1&variation=34926571504"
2019,"Olá! Gostaria de saber se as fotos são reais ou ilustrativas, se posso optar pelos modelos ou vem idêntico aos que estão nas fotos!","Olá.. as fotos são reais. kit são relógios com pulseiras de silicones, enviamos nas cores conforme nosso estoque, a maioria das pulseiras na cor preto e modelos sortidos e até 2 coloridos!"
2020,Tem mais fotos?,Temos as fotos do anúncio!
2021,Relogio sao sortidos ou pode escolher ??,"este kit são relógios com pulseiras de silicones, enviamos nas cores conforme nosso estoque, a maioria das pulseiras na cor preto e modelos sortidos e até 2 coloridos!"
2253,É adulto,"Bom dia , sim , obrigado"
2022,Olá boa tarde queria saber se eu comprar esse relógio qual o preço que eu posso vender eles e também queria saber se o relógio vem dentro dessa caixa aí igual tá na foto,"Depende muito da sua região, mas nossos clientes costumam vender com 100% de lucro."
2023,Vem 10 relógios dentro da caixa ?,"Boa tarde.. sim, 10 relógios nas caixinhas individuais de acrílico."
2024,"Bom eu paguei, se possível enviar o mas rápido possível para mim , meus clientes adoraram os relógios e pediram mais .... Por favor caprichem no envio como da primeira vez ... Quero que venha só masculino por favor .Obrigado Pelo atendimento .","após a confirmação do pagamento, temos um prazo em dias úteis para fazer a postagem e com o código de rastreamento, poderá acompanhar seu pedido em tempo real através do aplicativo do mercado livre. Saudações e obrigado por entrar em contato!"
2025,Posso escolher os relógios,"este kit são relógios com pulseiras de silicones, enviamos nas cores conforme nosso estoque, a maioria das pulseiras na cor preto e modelos sortidos e até 2 coloridos!"
2026,"Boa tarde, a caixa maior vem com o produto?","infelizmente não temos a venda a caixa de madeira, ela é para foto ilustrativa! Os relógios acompanham caixinhas individuais de acrílico."
2027,Estes relógio e prova dágua,"Os relógios não são a prova d'água, apenas resistente a respingos!"
2028,Olá meu querido qual o diâmetro da Caixa desses relógios?,"infelizmente não temos a venda a caixa de madeira, ela é para foto ilustrativa! Os relógios acompanham caixinhas individuais de acrílico."
2029,vem com bateria reserva,Boa noite.. Sim!!!
2030,Esse valor vem os 10 relógio por 130 é ??,"10 relógios por R$ 138,95 conforme a descrição do anúncio!"
2031,Os relógios vem do jeito que tá na foto ?,"este kit são relógios com pulseiras de silicones, enviamos nas cores conforme nosso estoque, a maioria das pulseiras na cor preto e modelos sortidos e até 2 coloridos!"
2032,É à prova da água.,Bom dia ele é resistente à água Att Real times
2033,Por quanto fica o relógio mais o frete para o meu endereço 55012290,"Bom dia Normal Chegará entre os dias 7 e 12 de maio R$ 22,90"
2034,Este relógio e a prova dágua,"Bom dia EDNIMOVEIS2007. Resistente a água, você pode pegar chuva ou no momento de lavar as mão, pode ir na Piscina e Mergulhos Superficiais, Não é Recomendado Banho de Chuveiro Quente Pois o Vapor Pode Danificar o Produto. Veja mais produtos e ofertas em nossa loja https://loja.mercadolivre.com.br/real-times"
2035,"Olá, qual a largura dessa pulseira, 20mm ou 22mm?","Boa noite , tem 22 mm Att Real times"
2036,Amigo você tem loja física ?,Boa noite não temos loja fisica ! Att
2037,Boa noite no anúncio não fala.si os relógios são.aprova d'água,Boa noite são resistentes a agua ! Att Real TImes !
2038,Você tem disponível esse relógio ? Vou fazer a compra. Pode postar quando ?,"Temos sim disponível , comprando hoje o envio será amanhã !! Att"
2039,"Quel o tamanho do visor , qual o tamanho da pulseira, muitos relógios n fecham no meu pulso","bom dia o mostrador tem 4,5 cm e a pulseira tem 23 cm"
2040,Oi Boa noite disponível.?,"Olá , PAT_MAS. Todos os Nossos Produtos possuem Estoque com Entrega Imediata, portanto, assim que efetua o seu pedido, o Mercado livre vai aprovar o seu pagamento e nós efetuaremos e envio em até 24 horas após o recebimento do seu pedido Att, Real Times Loja Oficial ( A maior loja de relógios do Mercado Livre )"
2041,A pulseira dele e grande e de boa qualidade?,A pulseira tem 23 cm de comprimento. Excelente qualidade
2042,O mostrador dele e pequeno ou grande?,Boa tarde ele é grande 45 mm de diâmetro
2043,Boa tarde! esse relogio é tamanho grande? Qual sua espessura?,"Boa tarde FIJO2069354, 22cm De Comprimento por Aproximadamente 2 cm De largura"
2044,"Bom dia! É realmente a prova da água, piscina, agua corrente...Qual a espessura dele`? eu gostei!","Bom dia FIJO2069354. Resistente a água, você pode pegar chuva ou no momento de lavar as mão, pode ir na Piscina e Mergulhos Superficiais, Nao é Recomendado Banho de chuveiro Quente Pois o Vapor Pode Danificar o Produto"
2045,Original?,"Olá , NIKOVASCONCELOS. Todos os Produtos comercializados pela Real Times são novos, 100% Originais e Acompanham o Certificado de Garantia da Marca. Não trabalhamos com qualquer tipo de produto que não corresponde à nossa Política da Empresa. Trabalhamos apenas com as Principais Marcas do Mercado. Todos nossos produtos tem 1 ano de garantia com o Fabricante Att, Real Times Loja Oficial ( A maior loja de relógios do Mercado Livre )"
2046,Boa noite vc não tem dentro dele verde não,Não temos ele verde !
2047,Comprei hoje a tarde vocês ainda não enviaram pra mim que?,Olá o mercado livre vai enviar o mais breve possível
2048,Nao estou conseguindo seguir meu rastreio e nem mandar msg para vcs pq?,"Bom diaROBERTOFEDATTO O numero de rastreamento esta dentro do seu pedido, caso não esteja funcionando é por que o envio foi feito por uma transportadora e não pelo correios. Va até seu pedido de compra clique em DETALHE DO ENVIO, depois vai até o final da tela e clica em RASTREAR PELO SITE DA TRANSPORTADORA, em seguida vc vai poder acompanhar a sua entrega, lembre que pelo alto volume de vendas pode existir um atraso na atualização das informaçoões no site da trasportadora."
2049,Tem na cor dourada ou invés de prata?,Infelizmente Não
2050,Comprando agora será enviado que dia?,Bom dia hoje mesmo !
2051,Olá fiz a compra ontem a noite do relogio,"Olá , ROBERTOFEDATTO. Obrigado Att, Real Times Loja Oficial ( A maior loja de relógios do Mercado Livre )"
2052,Vem com garantia ? se sim por quanto tempo ? e so tem essa cor ?,"Olá , MIJU9171606. Todos os Produtos comercializados pela Real Times são novos, 100% Originais e Acompanham o Certificado de Garantia da Marca. Não trabalhamos com qualquer tipo de produto que não corresponde à nossa Política da Empresa. Trabalhamos apenas com as Principais Marcas do Mercado. Todos nossos produtos tem 1 ano de garantia com o Fabricante , somente essa cor Att, Real Times Loja Oficial ( A maior loja de relógios do Mercado Livre )"
2053,Qual o diâmetro do relógio?e a pulseira e de que material. Obrigado,"Olá , JOOCARLOSMARIMARI. Boa noite 45 mm de diâmetro de comprimento . Att, Real Times Loja Oficial ( A maior loja de relógios do Mercado Livre )"
2054,E a prova d agua?,"Boa tarde SAAN8335083. Resistente a água, você pode pegar chuva ou no momento de lavar as mão, pode ir na Piscina e Mergulhos Superficiais, Nao é Recomendado Banho de chuveiro Quente Pois o Vapor Pode Danificar o Produto"
2055,o mesmo vem com caixa e nota fiscal?,Boa noite sim com ambos !
2056,lindo,Ficaremos Aguardando sua compra
2057,preciso por motivos particular cancelar a minha compra,Bom Dia !! Seu Produto esta em Rota caso nao queira Pode Recusar o recebimento
2408,Ela vem com cortee,"Boa noite. Sim, é afiado."
2058,este relogio e novo e original sim,"Olá , CLAUDOMIRO11. Todos os Produtos comercializados pela Real Times são novos, 100% Originais e Acompanham o Certificado de Garantia da Marca. Não trabalhamos com qualquer tipo de produto que não corresponde à nossa Política da Empresa. Trabalhamos apenas com as Principais Marcas do Mercado. Todos nossos produtos tem 1 ano de garantia com o Fabricante Att, Real Times Loja Oficial ( A maior loja de relógios do Mercado Livre )"
2059,No caso ater amanhã,Exatamente
2060,Mais paquei sábado pela manhã,48 horas úteis
2061,Paquei o boleto sábado quero saber se já consta Aí?,Boa tarde leva até 48 horas úteis para ser aprovado
2062,"Eu vir aqui nos comentário algumas pessoas falando que ele entrar água,vcs me falaro que não entravar,já comprei paquei o boleto ontem,Mais se entrar água,já vai da problema","Olá , MAJO5663864. Bom dia o produto é Resistente a água, como chuva ou no momento de lavar as mãos,Piscina e Mergulhos Superficiais . Não se recomenda banho de chuveiro pois o vapor do banho pode danificar borrachas de vedação do relogio . se voce seguir as instruções de uso certamente não havera problemas ! Att, Real Times Loja Oficial ( A maior loja de relógios do Mercado Livre )"
2063,Vcs fazem gravação a lazer em relógio na parte traseira da tampa ?,"Olá , TAINARARAOANA. Bom dia não fazemos ! Att, Real Times Loja Oficial ( A maior loja de relógios do Mercado Livre )"
2064,Boa tarde e aprova d água,"Olá , ARCL2385612. Boa tarde ele é resistente à água Att, Real Times Loja Oficial ( A maior loja de relógios do Mercado Livre )"
2065,Porém é a imagem da Real Times q está em jogo. Meu acordo foi com vcs. E vcs não cumpriram. Vou tomar as providências cabíveis.,Esse Produto fica armazenado e E Faturado e Expedido Pelo Galpão do mercado Livre o Prazo estipulado é Da Trasportadora vinculada Com Mercado livre
2066,"Comprei o relógio na REAL TIMES no dia 03/03/2020 com a promessa q chegaria ATÉ 05/03/2020. Hoje quando olho as msgs, a previsão é de 06 a 12/03/2020. Eu comprei o relógio por causa do tempo de entrega tbm. Não vou receber o produto. Vou cancelar a venda. Isso é querer ludibriar o cliente. Propaganda enganosa! Vou procurar as pequenas causas!","Olá , MABR2978394. Bom Dia !! Infelizmente a Data A Cordada é Feita Pelo Mercado Livre Precisa notificalos Pra verificar o Que Houve lamentamos Muito Att, Real Times Loja Oficial ( A maior loja de relógios do Mercado Livre )"
2067,Boa noite. Estou cancelando a venda devido ao não cumprimento do q foi acordado. O produto não chegou no dia q foi combinado e confirmado. Vcs me deixaram uma péssima impressão. Irei multiplicar a péssima experiência q tiver com essa empresa. Pura propaganda ENGANOSA!,"Olá , MABR2978394. Bom Dia !! Infelizmente a Data A Cordada é Feita Pelo Mercado Livre Precisa notificá-los Pra verificar o Que Houve lamentamos Muito Att, Real Times Loja Oficial ( A maior loja de relógios do Mercado Livre )"
2068,"Ola eu gostaria entrar em contato pois tenho uma proposta, como posso contacta-lo? Obrigado","Olá , DAMICOSMETICOS. Bom dia !! Por este canal Nâo é Permitido informar Contato Att, Real Times Loja Oficial ( A maior loja de relógios do Mercado Livre )"
2069,Ok. Obrigado,De nada
2070,Não irei reclamar. Irei cancelar a compra. Nunca tive problema com compras no mercado livre. Sou viciado em relógios. Estou decepcionado. Vou esperar até mais tarde. Obrigado!,Em seu Código de Rastreio Conta que sera efetuada Ainda Hoje Transportadora tem Horário Bem diferenciado Dos correios Peso que aguarde
2071,Boa tarde. Segundo vcs o relógio q comprei chegaria hoje. Já são 17 hrs e nada. Tive q pedi a alguém pra ficar em minha casa. Ainda chega hoje?,Boa tarde!! Seu Produto é entregue via Trasportadora caso nao receba ate o final do Dia Pode abrir Reclamação Junto ao mercado Livre Pra que Verifique o Que Houve
2072,"Se não chegar hoje, vou considerar como propaganda enganosa e vou cancelar a compra!",Boa tarde!! Seu Produto é entregue via Trasportadora caso nao receba ate o final do Dia Pode abrir Reclamação Junto ao mercado Livre Pra que Verifique o Que Houve
2073,Gostaria de adquirir mas antes queria saber o ano de fabricação,Ano 2018
2074,Bom dia! Qual ano de fabricação desse Relógio?,"Bom dia! Vamos verificar junto ao fabricante, pois essa informação não é especificado."
